video_id	n	frame_idx
L22_V023	294	30300
L22_V023	295	30402
L22_V023	296	30450
L22_V023	297	30600
L22_V023	298	30626
L22_V023	299	30750
L22_V023	300	30900
L22_V024	1	0
L22_V024	2	90
L22_V024	3	254
L22_V024	4	336
L22_V024	5	354
L22_V024	6	387
L22_V024	7	514
L22_V024	8	609
L22_V024	9	638
L22_V024	10	761
L22_V024	11	811
L22_V024	12	986
L22_V024	13	1137
L22_V024	14	1278
L22_V024	15	1346
L22_V024	16	1380
L22_V024	17	1406
L22_V024	18	1470
L22_V024	19	1541
L22_V024	20	1607
L22_V024	21	1739
L22_V024	22	1819
L22_V024	23	1860
L22_V024	24	1950
L22_V024	25	2018
L22_V024	26	2192
L22_V024	27	2354
L22_V024	28	2520
L22_V024	29	2610
L22_V024	30	2760
L22_V024	31	2802
L22_V024	32	2891
L22_V024	33	2921
L22_V024	34	3060
L22_V024	35	3153
L22_V024	36	3180
L22_V024	37	3270
L22_V024	38	3404
L22_V024	39	3479
L22_V024	40	3597
L22_V024	41	3629
L22_V024	42	3720
L22_V024	43	3829
L22_V024	44	3960
L22_V024	45	4040
L22_V024	46	4200
L22_V024	47	4306
L22_V024	48	4350
L22_V024	49	4426
L22_V024	50	4497
L22_V024	51	4672
L22_V024	52	4785
L22_V024	53	4863
L22_V024	54	5010
L22_V024	55	5060
L22_V024	56	5171
L22_V024	57	5274
L22_V024	58	5340
L22_V024	59	5399
L22_V024	60	5471
L22_V024	61	5559
L22_V024	62	5641
L22_V024	63	5784
L22_V024	64	5910
L22_V024	65	5989
L22_V024	66	6120
L22_V024	67	6188
L22_V024	68	6270
L22_V024	69	6348
L22_V024	70	6443
L22_V024	71	6615
L22_V024	72	6750
L22_V024	73	6838
L22_V024	74	6929
L22_V024	75	6990
L22_V024	76	7086
L22_V024	77	7163
L22_V024	78	7219
L22_V024	79	7259
L22_V024	80	7323
L22_V024	81	7461
L22_V024	82	7484
L22_V024	83	7519
L22_V024	84	7645
L22_V024	85	7720
L22_V024	86	7894
L22_V024	87	7980
L22_V024	88	8079
L22_V024	89	8130
L22_V024	90	8280
L22_V024	91	8455
L22_V024	92	8550
L22_V024	93	8645
L22_V024	94	8820
L22_V024	95	8910
L22_V024	96	8948
L22_V024	97	9078
L22_V024	98	9118
L22_V024	99	9208
L22_V024	100	9347
L22_V024	101	9499
L22_V024	102	9608
L22_V024	103	9727
L22_V024	104	9829
L22_V024	105	9897
L22_V024	106	9974
L22_V024	107	10072
L22_V024	108	10153
L22_V024	109	10170
L22_V024	110	10262
L22_V024	111	10290
L22_V024	112	10465
L22_V024	113	10606
L22_V024	114	10699
L22_V024	115	10830
L22_V024	116	10886
L22_V024	117	10964
L22_V024	118	11080
L22_V024	119	11155
L22_V024	120	11262
L22_V024	121	11370
L22_V024	122	11513
L22_V024	123	11568
L22_V024	124	11670
L22_V024	125	11795
L22_V024	126	11837
L22_V024	127	12012
L22_V024	128	12134
L22_V024	129	12309
L22_V024	130	12427
L22_V024	131	12450
L22_V024	132	12606
L22_V024	133	12690
L22_V024	134	12778
L22_V024	135	12844
L22_V024	136	12966
L22_V024	137	12990
L22_V024	138	13083
L22_V024	139	13235
L22_V024	140	13380
L22_V024	141	13469
L22_V024	142	13590
L22_V024	143	13710
L22_V024	144	13790
L22_V024	145	13950
L22_V024	146	14062
L22_V024	147	14138
L22_V024	148	14280
L22_V024	149	14430
L22_V024	150	14519
L22_V024	151	14668
L22_V024	152	14753
L22_V024	153	14904
L22_V024	154	15041
L22_V024	155	15216
L22_V024	156	15330
L22_V024	157	15432
L22_V024	158	15591
L22_V024	159	15719
L22_V024	160	15869
L22_V024	161	16010
L22_V024	162	16110
L22_V024	163	16200
L22_V024	164	16375
L22_V024	165	16470
L22_V024	166	16604
L22_V024	167	16740
L22_V024	168	16875
L22_V024	169	16950
L22_V024	170	17061
L22_V024	171	17070
L22_V024	172	17153
L22_V024	173	17328
L22_V024	174	17502
L22_V024	175	17627
L22_V024	176	17790
L22_V024	177	17908
L22_V024	178	18083
L22_V024	179	18180
L22_V024	180	18270
L22_V024	181	18396
L22_V024	182	18511
L22_V024	183	18540
L22_V024	184	18631
L22_V024	185	18729
L22_V024	186	18780
L22_V024	187	18903
L22_V024	188	18940
L22_V024	189	19022
L22_V024	190	19110
L22_V024	191	19273
L22_V024	192	19382
L22_V024	193	19410
L22_V024	194	19500
L22_V024	195	19590
L22_V024	196	19765
L22_V024	197	19940
L22_V024	198	20100
L22_V024	199	20255
L22_V024	200	20430
L22_V024	201	20520
L22_V024	202	20670
L22_V024	203	20760
L22_V024	204	20910
L22_V024	205	21060
L22_V024	206	21197
L22_V024	207	21372
L22_V024	208	21540
L22_V024	209	21639
L22_V024	210	21754
L22_V024	211	21909
L22_V024	212	21992
L22_V024	213	22057
L22_V024	214	22148
L22_V024	215	22216
L22_V024	216	22354
L22_V024	217	22418
L22_V024	218	22499
L22_V024	219	22625
L22_V024	220	22800
L22_V024	221	22920
L22_V024	222	23002
L22_V024	223	23100
L22_V024	224	23250
L22_V024	225	23400
L22_V024	226	23562
L22_V024	227	23692
L22_V024	228	23823
L22_V024	229	23965
L22_V024	230	24140
L22_V024	231	24246
L22_V024	232	24330
L22_V024	233	24476
L22_V024	234	24630
L22_V024	235	24780
L22_V024	236	24897
L22_V024	237	25072
L22_V024	238	25240
L22_V024	239	25415
L22_V024	240	25590
L22_V024	241	25739
L22_V024	242	25877
L22_V024	243	25998
L22_V024	244	26131
L22_V024	245	26225
L22_V024	246	26400
L22_V024	247	26489
L22_V024	248	26588
L22_V024	249	26652
L22_V024	250	26719
L22_V024	251	26839
L22_V024	252	26964
L22_V024	253	27089
L22_V024	254	27180
L22_V024	255	27295
L22_V024	256	27338
L22_V024	257	27427
L22_V024	258	27508
L22_V024	259	27675
L22_V024	260	27750
L22_V024	261	27900
L22_V024	262	28006
L22_V024	263	28050
L22_V024	264	28220
L22_V024	265	28380
L22_V024	266	28514
L22_V024	267	28589
L22_V024	268	28739
L22_V024	269	28860
L22_V024	270	29035
L22_V024	271	29114
L22_V024	272	29189
L22_V024	273	29339
L22_V024	274	29514
L22_V024	275	29639
L22_V024	276	29730
L22_V024	277	29858
L22_V024	278	29880
L22_V024	279	29962
L22_V024	280	29970
L22_V024	281	30060
L22_V024	282	30210
L22_V024	283	30360
L22_V024	284	30510
L22_V024	285	30600
L22_V024	286	30714
L22_V024	287	30770
L22_V024	288	30833
L22_V024	289	30893
L22_V024	290	30943
L22_V024	291	30993
L22_V024	292	31045
L22_V024	293	31110
L22_V024	294	31222
L22_V024	295	31230
L22_V024	296	31405
L22_V024	297	31530
L22_V025	1	0
L22_V025	2	90
L22_V025	3	227
L22_V025	4	317
L22_V025	5	389
L22_V025	6	503
L22_V025	7	542
L22_V025	8	636
L22_V025	9	690
L22_V025	10	863
L22_V025	11	890
L22_V025	12	1095
L22_V025	13	1281
L22_V025	14	1343
L22_V025	15	1460
L22_V025	16	1557
L22_V025	17	1707
L22_V025	18	1857
L22_V025	19	1995
L22_V025	20	2145
L22_V025	21	2295
L22_V025	22	2457
L22_V025	23	2661
L22_V025	24	2799
L22_V025	25	2828
L22_V025	26	2990
L22_V025	27	3132
L22_V025	28	3177
L22_V025	29	3387
L22_V025	30	3563
L22_V025	31	3720
L22_V025	32	3875
L22_V025	33	4061
L22_V025	34	4175
L22_V025	35	4329
L22_V025	36	4436
L22_V025	37	4499
L22_V025	38	4647
L22_V025	39	4722
L22_V025	40	4788
L22_V025	41	4811
L22_V025	42	4931
L22_V025	43	5091
L22_V025	44	5174
L22_V025	45	5300
L22_V025	46	5445
L22_V025	47	5541
L22_V025	48	5751
L22_V025	49	5853
L22_V025	50	5964
L22_V025	51	6126
L22_V025	52	6245
L22_V025	53	6393
L22_V025	54	6476
L22_V025	55	6558
L22_V025	56	6627
L22_V025	57	6747
L22_V025	58	6843
L22_V025	59	6924
L22_V025	60	7061
L22_V025	61	7152
L22_V025	62	7241
L22_V025	63	7421
L22_V025	64	7523
L22_V025	65	7553
L22_V025	66	7611
L22_V025	67	7659
L22_V025	68	7739
L22_V025	69	7754
L22_V025	70	7964
L22_V025	71	8174
L22_V025	72	8276
L22_V025	73	8391
L22_V025	74	8517
L22_V025	75	8723
L22_V025	76	8840
L22_V025	77	8952
L22_V025	78	9092
L22_V025	79	9227
L22_V025	80	9327
L22_V025	81	9530
L22_V025	82	9669
L22_V025	83	9795
L22_V025	84	9891
L22_V025	85	9992
L22_V025	86	10065
L22_V025	87	10122
L22_V025	88	10332
L22_V025	89	10509
L22_V025	90	10635
L22_V025	91	10707
L22_V025	92	10764
L22_V025	93	10851
L22_V025	94	10919
L22_V025	95	10958
L22_V025	96	11067
L22_V025	97	11139
L22_V025	98	11213
L22_V025	99	11325
L22_V025	100	11418
L22_V025	101	11495
L22_V025	102	11577
L22_V025	103	11727
L22_V025	104	11781
L22_V025	105	11879
L22_V025	106	11969
L22_V025	107	12057
L22_V025	108	12177
L22_V025	109	12291
L22_V025	110	12360
L22_V025	111	12548
L22_V025	112	12728
L22_V025	113	12819
L22_V025	114	12963
L22_V025	115	13173
L22_V025	116	13227
L22_V025	117	13322
L22_V025	118	13382
L22_V025	119	13500
L22_V025	120	13560
L22_V025	121	13584
L22_V025	122	13676
L22_V025	123	13769
L22_V025	124	13818
L22_V025	125	13881
L22_V025	126	13977
L22_V025	127	14073
L22_V025	128	14162
L22_V025	129	14258
L22_V025	130	14349
L22_V025	131	14507
L22_V025	132	14514
L22_V025	133	14544
L22_V025	134	14675
L22_V025	135	14715
L22_V025	136	14760
L22_V025	137	14910
L22_V025	138	15068
L22_V025	139	15278
L22_V025	140	15437
L22_V025	141	15645
L22_V025	142	15842
L22_V025	143	15990
L22_V025	144	16148
L22_V025	145	16238
L22_V025	146	16371
L22_V025	147	16398
L22_V025	148	16496
L22_V025	149	16518
L22_V025	150	16590
L22_V025	151	16674
L22_V025	152	16761
L22_V025	153	16859
L22_V025	154	17046
L22_V025	155	17199
L22_V025	156	17246
L22_V025	157	17336
L22_V025	158	17466
L22_V025	159	17543
L22_V025	160	17685
L22_V025	161	17871
L22_V025	162	18045
L22_V025	163	18191
L22_V025	164	18266
L22_V025	165	18339
L22_V025	166	18491
L22_V025	167	18651
L22_V025	168	18732
L22_V025	169	18825
L22_V025	170	18855
L22_V025	171	19005
L22_V025	172	19179
L22_V025	173	19269
L22_V025	174	19404
L22_V025	175	19614
L22_V025	176	19721
L22_V025	177	19841
L22_V025	178	20010
L22_V025	179	20135
L22_V025	180	20310
L22_V025	181	20505
L22_V025	182	20667
L22_V025	183	20799
L22_V025	184	20859
L22_V025	185	21039
L22_V025	186	21134
L22_V025	187	21225
L22_V025	188	21387
L22_V025	189	21435
L22_V025	190	21600
L22_V025	191	21629
L22_V025	192	21774
L22_V025	193	21822
L22_V025	194	21945
L22_V025	195	22092
L22_V025	196	22250
L22_V025	197	22302
L22_V025	198	22416
L22_V025	199	22476
L22_V025	200	22605
L22_V025	201	22815
L22_V025	202	22935
L22_V025	203	23121
L22_V025	204	23282
L22_V025	205	23430
L22_V025	206	23586
L22_V025	207	23615
L22_V025	208	23724
L22_V025	209	23768
L22_V025	210	23871
L22_V025	211	23993
L22_V025	212	24081
L22_V025	213	24231
L22_V025	214	24242
L22_V025	215	24332
L22_V025	216	24458
L22_V025	217	24581
L22_V025	218	24665
L22_V025	219	24771
L22_V025	220	24981
L22_V025	221	25143
L22_V025	222	25353
L22_V025	223	25512
L22_V025	224	25641
L22_V025	225	25677
L22_V025	226	25857
L22_V025	227	26066
L22_V025	228	26276
L22_V025	229	26417
L22_V025	230	26507
L22_V025	231	26717
L22_V025	232	26892
L22_V025	233	27102
L22_V025	234	27252
L22_V025	235	27432
L22_V025	236	27617
L22_V025	237	27797
L22_V025	238	28007
L22_V025	239	28127
L22_V025	240	28230
L22_V025	241	28388
L22_V025	242	28490
L22_V025	243	28556
L22_V025	244	28640
L22_V025	245	28701
L22_V025	246	28769
L22_V025	247	28817
L22_V025	248	28877
L22_V025	249	28959
L22_V025	250	29000
L22_V025	251	29057
L22_V025	252	29112
L22_V025	253	29169
L22_V025	254	29337
L22_V025	255	29427
L22_V025	256	29501
L22_V025	257	29577
L22_V025	258	29634
L22_V025	259	29720
L22_V025	260	29841
L22_V025	261	30042
L22_V025	262	30132
L22_V025	263	30222
L22_V025	264	30425
L22_V025	265	30552
L22_V025	266	30702
L22_V025	267	30893
L22_V025	268	31062
L22_V025	269	31077
L22_V025	270	31197
L22_V025	271	31407
L22_V025	272	31614
L22_V025	273	31704
L22_V025	274	31854
L22_V025	275	31977
L22_V025	276	32102
L22_V025	277	32267
L22_V025	278	32406
L22_V025	279	32471
L22_V025	280	32595
L22_V025	281	32670
L22_V025	282	32760
L22_V025	283	32838
L22_V025	284	32958
L22_V025	285	33020
L22_V025	286	33105
L22_V025	287	33255
L22_V025	288	33465
L22_V025	289	33615
L22_V025	290	33761
L22_V026	1	0
L22_V026	2	90
L22_V026	3	300
L22_V026	4	401
L22_V026	5	467
L22_V026	6	504
L22_V026	7	620
L22_V026	8	768
L22_V026	9	798
L22_V026	10	920
L22_V026	11	936
L22_V026	12	981
L22_V026	13	1101
L22_V026	14	1311
L22_V026	15	1437
L22_V026	16	1581
L22_V026	17	1638
L22_V026	18	1698
L22_V026	19	1754
L22_V026	20	1943
L22_V026	21	2088
L22_V026	22	2178
L22_V026	23	2255
L22_V026	24	2295
L22_V026	25	2373
L22_V026	26	2561
L22_V026	27	2709
L22_V026	28	2759
L22_V026	29	2813
L22_V026	30	2949
L22_V026	31	3147
L22_V026	32	3278
L22_V026	33	3363
L22_V026	34	3449
L22_V026	35	3593
L22_V026	36	3621
L22_V026	37	3831
L22_V026	38	3950
L22_V026	39	4161
L22_V026	40	4251
L22_V026	41	4442
L22_V026	42	4641
L22_V026	43	4761
L22_V026	44	4797
L22_V026	45	4925
L22_V026	46	5124
L22_V026	47	5331
L22_V026	48	5421
L22_V026	49	5550
L22_V026	50	5718
L22_V026	51	5885
L22_V026	52	6042
L22_V026	53	6123
L22_V026	54	6186
L22_V026	55	6396
L22_V026	56	6546
L22_V026	57	6636
L22_V026	58	6843
L22_V026	59	6966
L22_V026	60	7137
L22_V026	61	7239
L22_V026	62	7310
L22_V026	63	7509
L22_V026	64	7625
L22_V026	65	7655
L22_V026	66	7749
L22_V026	67	7896
L22_V026	68	7959
L22_V026	69	8075
L22_V026	70	8160
L22_V026	71	8270
L22_V026	72	8384
L22_V026	73	8430
L22_V026	74	8613
L22_V026	75	8747
L22_V026	76	8837
L22_V026	77	8882
L22_V026	78	9027
L22_V026	79	9113
L22_V026	80	9173
L22_V026	81	9356
L22_V026	82	9441
L22_V026	83	9515
L22_V026	84	9588
L22_V026	85	9687
L22_V026	86	9806
L22_V026	87	9869
L22_V026	88	10002
L22_V026	89	10154
L22_V026	90	10263
L22_V026	91	10310
L22_V026	92	10413
L22_V026	93	10481
L22_V026	94	10511
L22_V026	95	10602
L22_V026	96	10682
L22_V026	97	10892
L22_V026	98	11102
L22_V026	99	11222
L22_V026	100	11397
L22_V026	101	11577
L22_V026	102	11766
L22_V026	103	11940
L22_V026	104	12023
L22_V026	105	12131
L22_V026	106	12183
L22_V026	107	12234
L22_V026	108	12375
L22_V026	109	12522
L22_V026	110	12581
L22_V026	111	12639
L22_V026	112	12704
L22_V026	113	12824
L22_V026	114	12867
L22_V026	115	12914
L22_V026	116	12938
L22_V026	117	12999
L22_V026	118	13056
L22_V026	119	13115
L22_V026	120	13185
L22_V026	121	13316
L22_V026	122	13395
L22_V026	123	13515
L22_V026	124	13656
L22_V026	125	13719
L22_V026	126	13929
L22_V026	127	14079
L22_V026	128	14169
L22_V026	129	14309
L22_V026	130	14409
L22_V026	131	14535
L22_V026	132	14601
L22_V026	133	14757
L22_V026	134	14952
L22_V026	135	15102
L22_V026	136	15297
L22_V026	137	15488
L22_V026	138	15698
L22_V026	139	15866
L22_V026	140	15998
L22_V026	141	16208
L22_V026	142	16310
L22_V026	143	16467
L22_V026	144	16637
L22_V026	145	16727
L22_V026	146	16935
L22_V026	147	17093
L22_V026	148	17199
L22_V026	149	17406
L22_V026	150	17517
L22_V026	151	17642
L22_V026	152	17768
L22_V026	153	17847
L22_V026	154	18057
L22_V026	155	18207
L22_V026	156	18338
L22_V026	157	18548
L22_V026	158	18677
L22_V026	159	18795
L22_V026	160	18966
L22_V026	161	19058
L22_V026	162	19268
L22_V026	163	19412
L22_V026	164	19562
L22_V026	165	19743
L22_V026	166	19833
L22_V026	167	19983
L22_V026	168	20193
L22_V026	169	20328
L22_V026	170	20451
L22_V026	171	20625
L22_V026	172	20736
L22_V026	173	20826
L22_V026	174	20966
L22_V026	175	20996
L22_V026	176	21131
L22_V026	177	21213
L22_V026	178	21306
L22_V026	179	21405
L22_V026	180	21483
L22_V026	181	21561
L22_V026	182	21657
L22_V026	183	21822
L22_V026	184	21915
L22_V026	185	21996
L22_V026	186	22146
L22_V026	187	22260
L22_V026	188	22470
L22_V026	189	22590
L22_V026	190	22682
L22_V026	191	22862
L22_V026	192	22991
L22_V026	193	23082
L22_V026	194	23141
L22_V026	195	23301
L22_V026	196	23501
L22_V026	197	23595
L22_V026	198	23724
L22_V026	199	23913
L22_V026	200	24077
L22_V026	201	24231
L22_V026	202	24309
L22_V026	203	24399
L22_V026	204	24489
L22_V026	205	24525
L22_V026	206	24654
L22_V026	207	24779
L22_V026	208	24837
L22_V026	209	25047
L22_V026	210	25190
L22_V026	211	25400
L22_V026	212	25577
L22_V026	213	25671
L22_V026	214	25881
L22_V026	215	26013
L22_V026	216	26223
L22_V026	217	26387
L22_V026	218	26589
L22_V026	219	26685
L22_V026	220	26892
L22_V026	221	26984
L22_V026	222	27194
L22_V026	223	27279
L22_V026	224	27309
L22_V026	225	27494
L22_V026	226	27704
L22_V026	227	27914
L22_V026	228	28077
L22_V026	229	28167
L22_V026	230	28317
L22_V026	231	28457
L22_V026	232	28590
L22_V026	233	28799
L22_V026	234	28952
L22_V026	235	29064
L22_V026	236	29211
L22_V026	237	29390
L22_V026	238	29600
L22_V026	239	29720
L22_V026	240	29915
L22_V026	241	30054
L22_V026	242	30195
L22_V026	243	30374
L22_V026	244	30584
L22_V026	245	30699
L22_V026	246	30845
L22_V026	247	31055
L22_V026	248	31145
L22_V026	249	31299
L22_V026	250	31419
L22_V026	251	31539
L22_V026	252	31689
L22_V026	253	31809
L22_V026	254	31947
L22_V026	255	32141
L22_V026	256	32351
L22_V026	257	32445
L22_V026	258	32565
L22_V026	259	32715
L22_V026	260	32894
L22_V026	261	33042
L22_V026	262	33195
L22_V026	263	33405
L22_V026	264	33587
L22_V026	265	33692
L22_V026	266	33842
L22_V027	1	0
L22_V027	2	90
L22_V027	3	300
L22_V027	4	482
L22_V027	5	551
L22_V027	6	603
L22_V027	7	701
L22_V027	8	854
L22_V027	9	1002
L22_V027	10	1100
L22_V027	11	1181
L22_V027	12	1256
L22_V027	13	1466
L22_V027	14	1611
L22_V027	15	1721
L22_V027	16	1929
L22_V027	17	2019
L22_V027	18	2120
L22_V027	19	2220
L22_V027	20	2310
L22_V027	21	2385
L22_V027	22	2457
L22_V027	23	2529
L22_V027	24	2651
L22_V027	25	2861
L22_V027	26	3071
L22_V027	27	3281
L22_V027	28	3339
L22_V027	29	3405
L22_V027	30	3605
L22_V027	31	3728
L22_V027	32	3800
L22_V027	33	3945
L22_V027	34	4064
L22_V027	35	4109
L22_V027	36	4251
L22_V027	37	4355
L22_V027	38	4515
L22_V027	39	4671
L22_V027	40	4721
L22_V027	41	4788
L22_V027	42	4892
L22_V027	43	4941
L22_V027	44	4995
L22_V027	45	5045
L22_V027	46	5255
L22_V027	47	5436
L22_V027	48	5619
L22_V027	49	5769
L22_V027	50	5979
L22_V027	51	6189
L22_V027	52	6249
L22_V027	53	6380
L22_V027	54	6492
L22_V027	55	6609
L22_V027	56	6695
L22_V027	57	6798
L22_V027	58	6912
L22_V027	59	6999
L22_V027	60	7044
L22_V027	61	7127
L22_V027	62	7193
L22_V027	63	7251
L22_V027	64	7389
L22_V027	65	7479
L22_V027	66	7682
L22_V027	67	7772
L22_V027	68	7893
L22_V027	69	8030
L22_V027	70	8193
L22_V027	71	8235
L22_V027	72	8333
L22_V027	73	8439
L22_V027	74	8513
L22_V027	75	8580
L22_V027	76	8699
L22_V027	77	8769
L22_V027	78	8859
L22_V027	79	9069
L22_V027	80	9177
L22_V027	81	9237
L22_V027	82	9311
L22_V027	83	9405
L22_V027	84	9435
L22_V027	85	9554
L22_V027	86	9764
L22_V027	87	9927
L22_V027	88	10083
L22_V027	89	10226
L22_V027	90	10308
L22_V027	91	10419
L22_V027	92	10602
L22_V027	93	10661
L22_V027	94	10749
L22_V027	95	10913
L22_V027	96	10985
L22_V027	97	11085
L22_V027	98	11169
L22_V027	99	11256
L22_V027	100	11346
L22_V027	101	11483
L22_V027	102	11619
L22_V027	103	11778
L22_V027	104	11946
L22_V027	105	12089
L22_V027	106	12237
L22_V027	107	12327
L22_V027	108	12419
L22_V027	109	12587
L22_V027	110	12677
L22_V027	111	12863
L22_V027	112	12951
L22_V027	113	13073
L22_V027	114	13224
L22_V027	115	13314
L22_V027	116	13499
L22_V027	117	13692
L22_V027	118	13902
L22_V027	119	14022
L22_V027	120	14139
L22_V027	121	14232
L22_V027	122	14379
L22_V027	123	14493
L22_V027	124	14690
L22_V027	125	14805
L22_V027	126	14955
L22_V027	127	15141
L22_V027	128	15144
L22_V027	129	15317
L22_V027	130	15471
L22_V027	131	15615
L22_V027	132	15711
L22_V027	133	15902
L22_V027	134	16112
L22_V027	135	16322
L22_V027	136	16473
L22_V027	137	16629
L22_V027	138	16719
L22_V027	139	16928
L22_V027	140	17018
L22_V027	141	17226
L22_V027	142	17327
L22_V027	143	17487
L22_V027	144	17537
L22_V027	145	17747
L22_V027	146	17880
L22_V027	147	18077
L22_V027	148	18254
L22_V027	149	18462
L22_V027	150	18582
L22_V027	151	18714
L22_V027	152	18744
L22_V027	153	18839
L22_V027	154	18870
L22_V027	155	19080
L22_V027	156	19142
L22_V027	157	19290
L22_V027	158	19412
L22_V027	159	19547
L22_V027	160	19643
L22_V027	161	19824
L22_V027	162	19850
L22_V027	163	19940
L22_V027	164	20090
L22_V027	165	20180
L22_V027	166	20277
L22_V027	167	20381
L22_V027	168	20489
L22_V027	169	20549
L22_V027	170	20702
L22_V027	171	20847
L22_V027	172	20891
L22_V027	173	20978
L22_V027	174	21086
L22_V027	175	21153
L22_V027	176	21230
L22_V027	177	21273
L22_V027	178	21483
L22_V027	179	21683
L22_V027	180	21854
L22_V027	181	21944
L22_V027	182	22041
L22_V027	183	22106
L22_V027	184	22281
L22_V027	185	22419
L22_V027	186	22539
L22_V027	187	22671
L22_V027	188	22851
L22_V027	189	23006
L22_V027	190	23129
L22_V027	191	23333
L22_V027	192	23493
L22_V027	193	23601
L22_V027	194	23811
L22_V027	195	23961
L22_V027	196	24147
L22_V027	197	24285
L22_V027	198	24375
L22_V027	199	24567
L22_V027	200	24660
L22_V027	201	24813
L22_V027	202	24933
L22_V027	203	25055
L22_V027	204	25146
L22_V027	205	25319
L22_V027	206	25442
L22_V027	207	25652
L22_V027	208	25802
L22_V027	209	26007
L22_V027	210	26172
L22_V027	211	26325
L22_V027	212	26493
L22_V027	213	26637
L22_V027	214	26765
L22_V027	215	26820
L22_V027	216	26883
L22_V027	217	27018
L22_V027	218	27228
L22_V027	219	27378
L22_V027	220	27507
L22_V027	221	27645
L22_V027	222	27770
L22_V027	223	27950
L22_V027	224	28044
L22_V027	225	28125
L22_V027	226	28209
L22_V027	227	28323
L22_V027	228	28446
L22_V027	229	28599
L22_V027	230	28629
L22_V027	231	28772
L22_V027	232	28911
L22_V027	233	28941
L22_V027	234	29082
L22_V027	235	29289
L22_V027	236	29447
L22_V027	237	29597
L22_V027	238	29742
L22_V027	239	29837
L22_V027	240	30047
L22_V027	241	30137
L22_V027	242	30191
L22_V027	243	30305
L22_V027	244	30402
L22_V027	245	30462
L22_V027	246	30516
L22_V027	247	30629
L22_V027	248	30839
L22_V027	249	30929
L22_V027	250	31101
L22_V027	251	31214
L22_V027	252	31344
L22_V027	253	31374
L22_V027	254	31494
L22_V027	255	31665
L22_V027	256	31755
L22_V027	257	31950
L22_V027	258	32097
L22_V027	259	32234
L22_V027	260	32264
L22_V027	261	32345
L22_V027	262	32447
L22_V027	263	32597
L22_V027	264	32807
L22_V027	265	32957
L22_V027	266	33087
L22_V031	1	0
L22_V031	2	90
L22_V031	3	265
L22_V031	4	437
L22_V031	5	597
L22_V031	6	630
L22_V031	7	757
L22_V031	8	869
L22_V031	9	881
L22_V031	10	930
L22_V031	11	1006
L22_V031	12	1170
L22_V031	13	1204
L22_V031	14	1290
L22_V031	15	1380
L22_V031	16	1500
L22_V031	17	1579
L22_V031	18	1717
L22_V031	19	1832
L22_V031	20	1889
L22_V031	21	2010
L22_V031	22	2143
L22_V031	23	2253
L22_V031	24	2280
L22_V031	25	2344
L22_V031	26	2430
L22_V031	27	2520
L22_V031	28	2672
L22_V031	29	2748
L22_V031	30	2850
L22_V031	31	2933
L22_V031	32	3030
L22_V031	33	3204
L22_V031	34	3379
L22_V031	35	3510
L22_V031	36	3629
L22_V031	37	3750
L22_V031	38	3881
L22_V031	39	3900
L22_V031	40	3990
L22_V031	41	4111
L22_V031	42	4140
L22_V031	43	4211
L22_V031	44	4290
L22_V031	45	4440
L22_V031	46	4531
L22_V031	47	4628
L22_V031	48	4803
L22_V031	49	4925
L22_V031	50	5040
L22_V031	51	5100
L22_V031	52	5250
L22_V031	53	5307
L22_V031	54	5400
L22_V031	55	5550
L22_V031	56	5656
L22_V031	57	5701
L22_V031	58	5762
L22_V031	59	5863
L22_V031	60	6015
L22_V031	61	6090
L22_V031	62	6229
L22_V031	63	6396
L22_V031	64	6543
L22_V031	65	6620
L22_V031	66	6681
L22_V031	67	6764
L22_V031	68	6870
L22_V031	69	7045
L22_V031	70	7145
L22_V031	71	7259
L22_V031	72	7372
L22_V031	73	7409
L22_V031	74	7500
L22_V031	75	7555
L22_V031	76	7604
L22_V031	77	7653
L22_V031	78	7776
L22_V031	79	7800
L22_V031	80	7925
L22_V031	81	7950
L22_V031	82	8040
L22_V031	83	8076
L22_V031	84	8114
L22_V031	85	8190
L22_V031	86	8291
L22_V031	87	8394
L22_V031	88	8430
L22_V031	89	8498
L22_V031	90	8552
L22_V031	91	8580
L22_V031	92	8700
L22_V031	93	8875
L22_V031	94	9025
L22_V031	95	9185
L22_V031	96	9339
L22_V031	97	9387
L22_V031	98	9456
L22_V031	99	9510
L22_V031	100	9660
L22_V031	101	9803
L22_V031	102	9810
L22_V031	103	9900
L22_V031	104	9951
L22_V031	105	10020
L22_V031	106	10107
L22_V031	107	10140
L22_V031	108	10260
L22_V031	109	10402
L22_V031	110	10577
L22_V031	111	10740
L22_V031	112	10860
L22_V031	113	10982
L22_V031	114	11130
L22_V031	115	11223
L22_V031	116	11278
L22_V031	117	11430
L22_V031	118	11463
L22_V031	119	11551
L22_V031	120	11604
L22_V031	121	11713
L22_V031	122	11730
L22_V031	123	11779
L22_V031	124	11880
L22_V031	125	12039
L22_V031	126	12168
L22_V031	127	12180
L22_V031	128	12299
L22_V031	129	12342
L22_V031	130	12396
L22_V031	131	12451
L22_V031	132	12502
L22_V031	133	12540
L22_V031	134	12570
L22_V031	135	12594
L22_V031	136	12678
L22_V031	137	12711
L22_V031	138	12775
L22_V031	139	12869
L22_V031	140	13000
L22_V031	141	13032
L22_V031	142	13080
L22_V031	143	13255
L22_V031	144	13410
L22_V031	145	13509
L22_V031	146	13619
L22_V031	147	13740
L22_V031	148	13860
L22_V031	149	13950
L22_V031	150	14040
